Id,type,label,Parent
3451,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.request,3436
3452,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.REMOTE_HASHES,3436
3453,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.REMOTE_PROTOCOLS,3436
3454,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.HANDSHAKE_WRITER,3436
3455,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.HANDSHAKE_READER,3436
3456,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.writeHandshake,3436
3457,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.readHandshake,3436
3458,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.setRemote,3436
3459,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.getRemote,3436
3460,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.writeRequest,3436
3461,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.readResponse,3436
3462,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.readResponse,3436
3463,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.readError,3436
3464,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.readError,3436
3465,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,3351
3466,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.LOG,3465
3467,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.META,3465
3468,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.META_READER,3465
3469,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.META_WRITER,3465
3470,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.REMOTE,3465
3471,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.protocols,3465
3472,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.local,3465
3473,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.localHash,3465
3474,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.rpcMetaPlugins,3465
3475,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.getRemote,3465
3476,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.getLocal,3465
3477,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.addRPCPlugin,3465
3478,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.respond,3465
3479,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.respond,3465
3480,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.handshakeWriter,3465
3481,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.handshakeReader,3465
3482,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.handshake,3465
3483,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.respond,3465
3484,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.readRequest,3465
3485,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.writeResponse,3465
3486,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.writeError,3465
3487,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,3351
3488,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.responder,3487
3489,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.doPost,3487
3490,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,3351
3491,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.handshakeRequest,3490
3492,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.handshakeResponse,3490
3493,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.requestCallMeta,3490
3494,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.response,3490
3495,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.error,3490
3496,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.message,3490
3497,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.requestPayload,3490
3498,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.responsePayload,3490
3499,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setHandshakeRequest,3490
3500,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.getHandshakeRequest,3490
3501,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setHandshakeResponse,3490
3502,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.getHandshakeResponse,3490
3503,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.requestHandshakeMeta,3490
3504,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setRequestHandshakeMeta,3490
3505,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.responseHandshakeMeta,3490
3506,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setResponseHandshakeMeta,3490
3507,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.requestCallMeta,3490
3508,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setRequestCallMeta,3490
3509,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.responseCallMeta,3490
3510,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setResponseCallMeta,3490
3511,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setResponse,3490
3512,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.response,3490
3513,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setError,3490
3514,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.error,3490
3515,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.isError,3490
3516,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setMessage,3490
3517,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.getMessage,3490
3518,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setRequestPayload,3490
3519,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.getRequestPayload,3490
3520,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.getResponsePayload,3490
3521,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.setResponsePayload,3490
3522,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,3351
3523,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.clientStartConnect,3522
3524,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.serverConnecting,3522
3525,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.clientFinishConnect,3522
3526,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.clientSendRequest,3522
3527,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.serverReceiveRequest,3522
3528,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.serverSendResponse,3522
3529,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.clientReceiveResponse,3522
3530,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,3351
3531,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.LOG,3530
3532,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.factory,3530
3533,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.getTransceiver,3530
3534,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,3351
3535,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.LOG,3534
3536,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.EMPTY,3534
3537,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.sasl,3534
3538,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.channel,3534
3539,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.dataIsWrapped,3534
3540,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.saslResponsePiggybacked,3534
3541,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.remote,3534
3542,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.readHeader,3534
3543,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.writeHeader,3534
3544,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.zeroHeader,3534
3545,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.isConnected,3534
3546,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.setRemote,3534
3547,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.getRemote,3534
3548,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.getRemoteName,3534
3549,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.transceive,3534
3550,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.open,3534
3551,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.toString,3534
3552,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.readBuffers,3534
3553,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.readStatus,3534
3554,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.readFrameAndUnwrap,3534
3555,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.readFrame,3534
3556,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.read,3534
3557,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.writeBuffers,3534
3558,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.write,3534
3559,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.write,3534
3560,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.write,3534
3561,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.write,3534
3562,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.writeFully,3534
3563,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.close,3534
3564,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,3351
3565,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,3351
3566,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.LOG,3565
3567,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.responder,3565
3568,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.channel,3565
3569,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.group,3565
3570,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.getPort,3565
3571,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.run,3565
3572,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.close,3565
3573,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.getTransceiver,3565
3574,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.main,3565
3575,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,3351
3576,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.LOG,3575
3577,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.channel,3575
3578,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.header,3575
3579,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.remote,3575
